hash,symbol,desc,dt,attchmntFile,sm_name,sm_isin,an_dt,sort_date,seq_id,smIndustry,orgid,attchmntText,bflag,old_new,csvName,exchdisstime,difference,fileSize
f4208c6ad70497f707af0ad073aefb9d,ATALREAL,Trading Window,24062025183833,https://nsearchives.nseindia.com/corporate/ATALREAL_24062025183751_Closure_of_Trading_Window_Atal_30-06-2025.pdf,Atal Realtech Limited,INE0ALR01011,2025-06-24 18:38:33,2025-06-24 18:38:33,,,,"Atal Realtech Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",,,,24-Jun-2025 18:38:34,00:00:01,562 KB
28442290b429367b7b538d348decd1f1,BTML,Change in Director(s),24062025183919,https://nsearchives.nseindia.com/corporate/BTML_24062025183831_Regulation30final.pdf,Bodhi Tree Multimedia Limited,INE0EEJ01015,2025-06-24 18:39:19,2025-06-24 18:39:19,,,,Bodhi Tree Multimedia Limited has informed the Exchange regarding Change in Director(s) of the company.,,,,24-Jun-2025 18:39:20,00:00:01,1.19 MB
a563a9f5f8f3f01be78d8c10dbacdcaa,STAR,General Updates,24062025183919,https://nsearchives.nseindia.com/corporate/STRIDES_24062025183857_Strides_FinancialResults_signed.pdf,Strides Pharma Science Limited,INE939A01011,2025-06-24 18:39:19,2025-06-24 18:39:19,,Pharmaceuticals,,"Re-submission of the Audited Financial Results of the Company for quarter and year ended March 31, 2025 in Machine-Readable Format",,,,24-Jun-2025 18:39:20,00:00:01,11.66 MB
07345f467faa7d386097772ec196ff15,RPGLIFE,General Updates,24062025183956,https://nsearchives.nseindia.com/corporate/RPGLIFE_24062025183916_Regulation_30.pdf,RPG Life Sciences Limited,INE105J01010,2025-06-24 18:39:56,2025-06-24 18:39:56,,Pharmaceuticals,,"Pursuant to Regulation 36(1)(b) of the SEBI (Listing Obligations & Disclosure Requirements) Regulations, 2015, the Company has sent a letter to those Members whose email addresses are not registered with Company/ MUFG Intime India Private Limited (Formerly Link Intime India Private Limited) - Registrar and Transfer Agent / National Securities Depository Limited and/or Central Depository Services (India) Limited, stating the web-link where the Annual Report is uploaded on website.The above information is being made available on the website of the Company:www.rpglifesciences.com.This is for your information and records.",,,,24-Jun-2025 18:39:57,00:00:01,1.49 MB
06128c3f6b9b02d45c978c383bafacf2,DNAMEDIA,Outcome of Board Meeting,24062025184033,https://nsearchives.nseindia.com/corporate/DNAMEDIA_24062025184022_OutcomeofBoardMeetingDMCLJune242025.pdf,Diligent Media Corporation Limited,INE016M01021,2025-06-24 18:40:33,2025-06-24 18:40:33,,,,"Diligent Media Corporation Limited has informed the Exchange regarding  Board meeting held on Jun 24, 2025.",,,,24-Jun-2025 18:40:33,00:00:00,735 KB
dc4b8cfcd1109f6ab60ba1cc867362b2,HDFCLIFE,Notice Of Shareholders Meetings-XBRL,24062025184053,https://nsearchives.nseindia.com/corporate/xbrl/NOTICE_OF_SHAREHOLDERS_MEETINGS_1470535_24062025064053_WEB.xml,HDFC Life Insurance Company Limited,INE795G01014,2025-06-24 18:40:53,2025-06-24 18:40:53,,,,HDFC Life Insurance Company Limited has informed the Exchange about Notice of Shareholders Meeting for Annual General Meeting to be held on 16-Jul-2025,,,,24-Jun-2025 18:40:54,00:00:01,28 KB
789f6aadf93da76ae744c9f81792dfd8,OCCL,Delisting,24062025184227,-,Oriental Carbon & Chemicals Limited,INE321D01016,2025-06-24 18:42:27,2025-06-24 18:42:27,,,,"Members of the Exchange are hereby informed about the Delisting of Equity shares of Oriental Carbon & Chemicals Limited w.e.f. July 15, 2025, pursuant to Voluntary Delisting application under Regulation 5 and 6 of SEBI (Delisting of Equity Shares) Regulations, 2021.",,,,24-Jun-2025 18:42:29,00:00:02,-
b564dc02314ccf224e6e3512c4d26da3,UJJIVANSFB,Analysts/Institutional Investor Meet/Con. Call Updates,24062025184258,https://nsearchives.nseindia.com/corporate/UJJIVANBANK_24062025184015_36_Intimation_Investor_Meet_24062025.pdf,Ujjivan Small Finance Bank Limited,INE551W01018,2025-06-24 18:42:58,2025-06-24 18:42:58,,,,Ujjivan Small Finance Bank Limited has informed the Exchange about Schedule of meet,,,,24-Jun-2025 18:42:59,00:00:01,219 KB
d4a8efce5a7a9066a6b8a2e1911227aa,FIRSTCRY,Trading Window,24062025184317,https://nsearchives.nseindia.com/corporate/BRAINBEES_24062025184302_IntimationtoStockExchangessigned.pdf,Brainbees Solutions Limited,INE02RE01045,2025-06-24 18:43:17,2025-06-24 18:43:17,,,,"Brainbees Solutions Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",,,,24-Jun-2025 18:43:18,00:00:01,544 KB
b36662b2ebd83f9442d813e0816abe3e,BLSE,Acquisition,24062025184323,https://nsearchives.nseindia.com/corporate/PROJECTSEWA_24062025184301_SEIntimation_Reg30_Acquisition_240625_Final_signed.pdf,BLS E-Services Limited,INE0NLT01010,2025-06-24 18:43:23,2025-06-24 18:43:23,,,,BLS E-Services Limited has informed the Exchange about Acquisition,,,,24-Jun-2025 18:43:24,00:00:01,680 KB
e86bcdcb055edacdf8860d8ab6f69e86,BTML,Resignation,24062025184341,https://nsearchives.nseindia.com/corporate/BTML_24062025184334_Regulation30final.pdf,Bodhi Tree Multimedia Limited,INE0EEJ01015,2025-06-24 18:43:41,2025-06-24 18:43:41,,,,"Bodhi Tree Multimedia Limited has informed the Exchange regarding Resignation of Mr Sailesh Madhav Pethe  as Non- Executive Independent Director of the company w.e.f. Jun 24, 2025.",,,,24-Jun-2025 18:43:42,00:00:01,1.19 MB
34265467240138a16d3f270991918f34,SATHAISPAT,Delisting,24062025184346,-,Sathavahana Ispat Limited,INE176C01016,2025-06-24 18:43:46,2025-06-24 18:43:46,,Steel And Steel Products,,"Members of the Exchange are hereby informed about the Delisting of Equity shares of Sathavahana Ispat Limited w.e.f. July 01, 2025, pursuant to the Resolution Plan approved by Hon'ble National Company Law Tribunal (NCLT) Hyderabad, Bench - I under Section 30(6) and Section 31 of the Insolvency and Bankruptcy Code (IBC), 2016.",,,,24-Jun-2025 18:43:47,00:00:01,-
1da3d16a3a7574680354ffeac897df5b,FIRSTCRY,Trading Window-XBRL,24062025184514,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1470537_24062025064514_WEB.xml,Brainbees Solutions Limited,INE02RE01045,2025-06-24 18:45:14,2025-06-24 18:45:14,,,,Brainbees Solutions Limited has informed the Exchange about Closure of Trading Window,,,,24-Jun-2025 18:45:15,00:00:01,2 KB
3b4e6827497a3d6b73a4f9446317bd14,GEOJITFSL,Outcome of Board Meeting,24062025184545,https://nsearchives.nseindia.com/corporate/MEGHAGEOJIT_24062025184225_Outcome_24062025.pdf,Geojit Financial Services Limited,INE007B01023,2025-06-24 18:45:45,2025-06-24 18:45:45,,,,"Geojit Financial Services Limited has informed the Exchange regarding  Board meeting held on Jun 24, 2025.",,,,24-Jun-2025 18:45:46,00:00:01,287 KB
ca0f496e29207839f93f583c914d230a,MAPMYINDIA,Change in Auditors,24062025184612,https://nsearchives.nseindia.com/corporate/MAPMYINDIA_24062025184603_BM_Outcome_24_06_2025.pdf,C.E. Info Systems Limited,INE0BV301023,2025-06-24 18:46:12,2025-06-24 18:46:12,,,,C.E. Info Systems Limited has informed the Exchange regarding Change in Auditors of the company.,,,,24-Jun-2025 18:46:14,00:00:02,452 KB
52c4406bc0f58aee282068bff8ba803f,ENDURANCE,Board Meeting Intimation,24062025184635,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_58355_1470539_24062025064634_WEB.xml,Endurance Technologies Limited,INE913H01037,2025-06-24 18:46:35,2025-06-24 18:46:35,,,,Endurance Technologies Limited has informed the Exchange about Board Meeting to be held on 13-Aug-2025 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended June 2025 .,,,,24-Jun-2025 18:46:35,00:00:00,2 KB
b5f47a2b739c761432a7cf14ede59a89,ENDURANCE,Trading Window-XBRL,24062025184810,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1470541_24062025064809_WEB.xml,Endurance Technologies Limited,INE913H01037,2025-06-24 18:48:10,2025-06-24 18:48:10,,,,Endurance Technologies Limited has informed the Exchange about Closure of Trading Window,,,,24-Jun-2025 18:48:11,00:00:01,2 KB
2808a16d3aacddbb6184f8daa293a10f,INDIANB,Trading Window,24062025184851,https://nsearchives.nseindia.com/corporate/INDIANB_24062025184749_SE_Trading_Window_Closure30062025.pdf,Indian Bank,INE562A01011,2025-06-24 18:48:51,2025-06-24 18:48:51,,Banks,,"Indian Bank has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",,,,24-Jun-2025 18:48:52,00:00:01,598 KB
296a38e6930917b7ca1cdf74fdc4bf01,RCF,Trading Window,24062025184852,https://nsearchives.nseindia.com/corporate/RCF_24062025184840_IntimationNCD.pdf,Rashtriya Chemicals and Fertilizers Limited,INE027A01015,2025-06-24 18:48:52,2025-06-24 18:48:52,,Fertilisers,,"Rashtriya Chemicals and Fertilizers Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",,,,24-Jun-2025 18:48:53,00:00:01,86 KB
f545151480bb7922d7a831d19110d808,DNAMEDIA,Updates,24062025184859,https://nsearchives.nseindia.com/corporate/DNAMEDIA_24062025184847_DMCLBoardcommentsonfineimposedunderReg27.pdf,Diligent Media Corporation Limited,INE016M01021,2025-06-24 18:48:59,2025-06-24 18:48:59,,,,"Diligent Media Corporation Limited has informed the Exchange regarding 'Comments of the Board of Directors on Stock Exchanges Notices dated May 29, 2025 withrespect to Non-Compliance of Regulation 27(2) of SEBI (Listing Obligations and DisclosureRequirements) Regulations, 2015 for the Quarter ended March 31, 2025'.",,,,24-Jun-2025 18:49:00,00:00:01,748 KB
de5dd363d07731f4e05593038cff1786,BTML,Resignation of Independent director,24062025184956,https://nsearchives.nseindia.com/corporate/BTML_ROID_58356_KMP_Doc.zip,Bodhi Tree Multimedia Limited,INE0EEJ01015,2025-06-24 18:49:56,2025-06-24 18:49:56,,,,BODHI TREE MULTIMEDIA LIMITED has informed the Exchange about Resignation of Independent director.,,,,24-Jun-2025 18:49:56,00:00:00,475 KB
9f007c628a3e14a60837ca832a1d4f2a,BTML,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,24062025185038,https://nsearchives.nseindia.com/corporate/xbrl/CIM_58357_1470547_24062025065037_WEB.xml,Bodhi Tree Multimedia Limited,INE0EEJ01015,2025-06-24 18:50:38,2025-06-24 18:50:38,,,,BODHI TREE MULTIMEDIA LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,,,,24-Jun-2025 18:50:39,00:00:01,3 KB
83c9b40572ea8042e65545bea649b497,DIFFNKG,Outcome of Board Meeting,24062025185057,https://nsearchives.nseindia.com/corporate/DIFFUSION_24062025184947_AppointmentofSecretarialAuditor.pdf,Diffusion Engineers Limited,INE184O01015,2025-06-24 18:50:57,2025-06-24 18:50:57,,,,"Diffusion Engineers Limited has informed the Exchange regarding  Board meeting held on Jun 24, 2025.",,,,24-Jun-2025 18:50:58,00:00:01,337 KB
410c24815328ed0b7d2ec23ae1c3f0b0,GEOJITFSL,Appointment,24062025185133,https://nsearchives.nseindia.com/corporate/MEGHAGEOJIT_24062025184945_Outcome_24062025.pdf,Geojit Financial Services Limited,INE007B01023,2025-06-24 18:51:33,2025-06-24 18:51:33,,,,"Geojit Financial Services Limited has informed the Exchange regarding Appointment of Mrs Alice Geevarghese Vaidyan as Non- Executive Independent Director of the company w.e.f. August 04, 2025.",,,,24-Jun-2025 18:51:34,00:00:01,287 KB
7a1b378d4f26ea7d72df07aab617cd36,ATALREAL,Trading Window-XBRL,24062025185201,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1470549_24062025065201_WEB.xml,Atal Realtech Limited,INE0ALR01011,2025-06-24 18:52:01,2025-06-24 18:52:01,,,,Atal Realtech Limited has informed the Exchange about Closure of Trading Window,,,,24-Jun-2025 18:52:02,00:00:01,2 KB
bf02de6042068e621cea85dbba4b796b,GEOJITFSL,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,24062025185326,https://nsearchives.nseindia.com/corporate/xbrl/CIM_58358_1470551_24062025065325_WEB.xml,Geojit Financial Services Limited,INE007B01023,2025-06-24 18:53:26,2025-06-24 18:53:26,,,,GEOJIT FINANCIAL SERVICES LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,,,,24-Jun-2025 18:53:26,00:00:00,4 KB
ecec81e8559edffd4df2fbf1a5d5bacb,SAFARI,Analysts/Institutional Investor Meet/Con. Call Updates,24062025185337,https://nsearchives.nseindia.com/corporate/SAFARI_24062025185301_SEINTIMATION.pdf,Safari Industries (India) Limited,INE429E01023,2025-06-24 18:53:37,2025-06-24 18:53:37,,,,Safari Industries (India) Limited has informed the Exchange about Schedule of meet,,,,24-Jun-2025 18:53:38,00:00:01,2.44 MB
6596e4e92cd124a5192642321458a29a,INDIANB,Trading Window-XBRL,24062025185405,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1470552_24062025065404_WEB.xml,Indian Bank,INE562A01011,2025-06-24 18:54:05,2025-06-24 18:54:05,,Banks,,Indian Bank has informed the Exchange about Closure of Trading Window,,,,24-Jun-2025 18:54:06,00:00:01,2 KB
78f7f027229915a52449c518a2586510,MIRCELECTR,Copy of Newspaper Publication,24062025185412,https://nsearchives.nseindia.com/corporate/MIRCELECTR_24062025185300_BSENSE.pdf,MIRC Electronics Limited,INE831A01010,2025-06-24 18:54:12,2025-06-24 18:54:12,,Consumer Durables,,MIRC Electronics Limited has informed the Exchange about Copy of Newspaper Publication,,,,24-Jun-2025 18:54:12,00:00:00,11.31 MB
39ac066c8e67a477187bb6246f0493d4,DIFFNKG,Change in Auditors,24062025185434,https://nsearchives.nseindia.com/corporate/DIFFUSION_24062025185235_AppointmentofSecretarialAuditor.pdf,Diffusion Engineers Limited,INE184O01015,2025-06-24 18:54:34,2025-06-24 18:54:34,,,,Diffusion Engineers Limited has informed the Exchange regarding Change in Auditors of the company.,,,,24-Jun-2025 18:54:35,00:00:01,337 KB
8c44cb47db1c3761c9f66de4509384cd,INDIACEM,Credit Rating,24062025185435,https://nsearchives.nseindia.com/corporate/INDIACEM_24062025185044_SEsltrdt24062025CreditRating.pdf,The India Cements Limited,INE383A01012,2025-06-24 18:54:35,2025-06-24 18:54:35,,Cement And Cement Products,,The India Cements Limited has informed the Exchange about Credit Rating,,,,24-Jun-2025 18:54:36,00:00:01,712 KB
dd85a983a722192dd167881ddc4d3471,MASTEK,Resignation,24062025185446,https://nsearchives.nseindia.com/corporate/MASTEK12_24062025185240_SEintimation24062025signed.pdf,Mastek Limited,INE759A01021,2025-06-24 18:54:46,2025-06-24 18:54:46,,Computers - Software,,Mastek Limited has informed the Exchange regarding Resignation of Mr. Raghavendra Jha as Chief Financial Officer,,,,24-Jun-2025 18:54:47,00:00:01,4.69 MB
92f295c60217337e342608773da0b0c9,PNCINFRA,Credit Rating- Others,24062025185447,https://nsearchives.nseindia.com/corporate/PNCINFRA_24062025185357_SubsidiaryRatingIntimation24062025.pdf,PNC Infratech Limited,INE195J01011,2025-06-24 18:54:47,2025-06-24 18:54:47,,,,PNC Infratech Limited has informed the Exchange about Credit Rating- Reaffirmation of Rating of Subsidiary Company,,,,24-Jun-2025 18:54:49,00:00:02,657 KB
b83d99c1da56f00667ee6f5c821f1d0d,APLAPOLLO,Trading Window,24062025185534,https://nsearchives.nseindia.com/corporate/APLAPOLLO_24062025185509_SETradingwindowclosure.pdf,APL Apollo Tubes Limited,INE702C01019,2025-06-24 18:55:34,2025-06-24 18:55:34,,Steel And Steel Products,,"APL Apollo Tubes Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",,,,24-Jun-2025 18:55:35,00:00:01,2.77 MB
1dc69acd35ae3e604c5c9e65c3dd54cf,KOLTEPATIL,Alteration Of Capital and Fund Raising-XBRL,24062025185553,https://nsearchives.nseindia.com/corporate/xbrl/ALTERATION_OF_CAPITAL_AND_FUND_RAISING_1470553_24062025065552_WEB.xml,Kolte - Patil Developers Limited,INE094I01018,2025-06-24 18:55:53,2025-06-24 18:55:53,,Construction,,Kolte - Patil Developers Limited has informed the Exchange regarding Allotment of Securities,,,,24-Jun-2025 18:55:54,00:00:01,4 KB
83bacdcb57490ef9d4bb3617bc885dda,APLAPOLLO,Trading Window-XBRL,24062025185634,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1470555_24062025065633_WEB.xml,APL Apollo Tubes Limited,INE702C01019,2025-06-24 18:56:34,2025-06-24 18:56:34,,Steel And Steel Products,,APL APOLLO TUBES LIMITED has informed the Exchange about Closure of Trading Window,,,,24-Jun-2025 18:56:35,00:00:01,2 KB
4d493edc399b6be172ebfcd261b7fc8e,STARTECK,Updates,24062025185644,https://nsearchives.nseindia.com/corporate/STARTECK_24062025185545_SFL.pdf,Starteck Finance Limited,INE992I01013,2025-06-24 18:56:44,2025-06-24 18:56:44,,,,Starteck Finance Limited has informed the Exchange regarding 'Update/ Clarification on Machine Readable Form / Legible copy of Financial Results'.,,,,24-Jun-2025 18:56:45,00:00:01,11.96 MB
fae32d2ddb086b07260ed476af9dbd4a,CANFINHOME,Analysts/Institutional Investor Meet/Con. Call Updates,24062025185700,https://nsearchives.nseindia.com/corporate/CANFINHOME_24062025185649_CANFINHOMEPreAnalystMeet.pdf,Can Fin Homes Limited,INE477A01012,2025-06-24 18:57:00,2025-06-24 18:57:00,,Finance - Housing,,Can Fin Homes Limited has informed the Exchange about Schedule of meet,,,,24-Jun-2025 18:57:00,00:00:00,133 KB
8faf19839b13ee5c2d7985ec1df29e0e,SECURKLOUD,Updates,24062025185742,https://nsearchives.nseindia.com/corporate/SECURKLOUD_24062025185709_E25_payment_of_penalty_SD.pdf,SECUREKLOUD TECHNOLOGIES LIMITED,INE650K01021,2025-06-24 18:57:42,2025-06-24 18:57:42,,,,SECUREKLOUD TECHNOLOGIES LIMITED has informed the Exchange regarding 'Announcement under Reg 30 of LODR - Payment of penalty by promoters'.,,,,24-Jun-2025 18:57:43,00:00:01,235 KB
63f018410c5c6d45b95b1a699089dd31,JSWINFRA,Shareholders meeting,24062025185912,https://nsearchives.nseindia.com/corporate/GAZAL786_24062025185840_EXvotingscrutinizerreport.pdf,JSW Infrastructure Limited,INE880J01026,2025-06-24 18:59:12,2025-06-24 18:59:12,,,,"JSW Infrastructure Limited has submitted the Exchange a copy Srutinizers report of  Postal Ballot. Further, the company has informed the Exchange regarding voting results.",,,,24-Jun-2025 18:59:12,00:00:00,1.50 MB
bc54d26436026c18e0367e8cd9402614,HINDALCO,Acquisition,24062025185921,https://nsearchives.nseindia.com/corporate/HINDALCOIND_24062025185408_Reg30_Acquisition_by_SDS_240625_Final_signed.pdf,Hindalco Industries Limited,INE038A01020,2025-06-24 18:59:21,2025-06-24 18:59:21,,Aluminium,,"Hindalco Industries Limited has informed the Exchange about Acquisition of AluChem Companies, Inc. by Aditya Holdings LLC a step-down wholly owned subsidiary",,,,24-Jun-2025 18:59:22,00:00:01,383 KB
